"banner_image","fullname","images/0","images/1","images/2","images/3","in_reply_to/0","in_reply_to/1","in_reply_to/2","in_reply_to/3","language","likes","num_followers","num_following","query","quotes","replies","retweets","text","timestamp","total_likes","total_tweets","tweet_avatar","tweet_hashtags/0","tweet_hashtags/1","tweet_hashtags/2","tweet_hashtags/3","tweet_hashtags/4","tweet_hashtags/5","tweet_hashtags/6","tweet_hashtags/7","tweet_hashtags/8","tweet_hashtags/9","tweet_hashtags/10","tweet_hashtags/11","tweet_hashtags/12","tweet_hashtags/13","tweet_id","tweet_links/0","tweet_links/1","tweet_links/2","tweet_mentions/0","tweet_mentions/1","url","username"
,"Jalil Gojek",,,,,"@lela_tante",,,,"pt","0",,,"Gojek lang:in","0","0","0","Maumaumau","2023-10-31 07:58:00+00:00",,,"https://pbs.twimg.com/profile_images/1697999468699037696/7g9x-FHl_400x400.png",,,,,,,,,,,,,,,"1719262577568698461",,,,,,"https://twitter.com/jalilassauri03/status/1719262577568698461","@jalilassauri03"
,"D.",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Mbak Yus ""aku kalo nangis mah gak bakal di depan orang banyak. Gak kulihatin."" 

Meanwhile diriku~ nangis di atas gojek, di perpus, di foodcourt, di trotoar, nangis di depan admin prodi, nangis di depan kaprodi aja aku pernah 🥲","2023-10-31 07:58:00+00:00",,,"https://pbs.twimg.com/profile_images/1709873331108024320/-usrF2On_400x400.jpg",,,,,,,,,,,,,,,"1719262449176821784",,,,,,"https://twitter.com/deegoxin/status/1719262449176821784","@deegoxin"
,"aalea.🪐",,,,,,,,,"id","1",,,"Gojek lang:in","0","0","0","naik gojek kekampus kayanya asik deh","2023-10-31 08:05:00+00:00",,,"https://pbs.twimg.com/profile_images/1710312461751189504/WOMPHdNp_400x400.jpg",,,,,,,,,,,,,,,"1719264398655856647",,,,,,"https://twitter.com/culkure/status/1719264398655856647","@culkure"
,"r","https://pbs.twimg.com/media/F9wNGWQb0AAXsxM.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9wNGWNaUAAlUID.jpg?format=jpg&name=medium",,,"@worksfess",,,,"id","0",,,"Gojek lang:in","0","0","0","liat di app gojek trs pilih gotransit. nanti ada pilihan rutenya","2023-10-31 08:02:00+00:00",,,"https://pbs.twimg.com/profile_images/1693848337542447104/RUDUdC38_400x400.jpg",,,,,,,,,,,,,,,"1719263568179433972",,,,,,"https://twitter.com/beautelov/status/1719263568179433972","@beautelov"
,"Kamel",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Pilih gojek comfort yang dateng motor lain gak terdaftar dalam list motor comfort, kondosi lagi buru2 kalau order lagi bakal nunggu lama lagi, gimana nih gojek commitment nya?mengecewakan @gojekindonesia","2023-10-31 08:01:00+00:00",,,"https://pbs.twimg.com/profile_images/1611288886009036802/Pabi6nh9_400x400.jpg",,,,,,,,,,,,,,,"1719263213001580760",,,,"gojekindonesia",,"https://twitter.com/krc33m/status/1719263213001580760","@krc33m"
,"gees 🛜",,,,,,,,,"de","0",,,"Gojek lang:in","0","1","0","uNTUNG GW UDAH PESEN GOJEK DARI PAS DIKELAS YA ALLAH","2023-10-31 08:03:00+00:00",,,"https://pbs.twimg.com/profile_images/1718914829627641856/6obDzofr_400x400.jpg",,,,,,,,,,,,,,,"1719263816037625914",,,,,,"https://twitter.com/bejewelep/status/1719263816037625914","@bejewelep"
,"Dy168",,,,,,,,,"id","1",,,"Gojek lang:in","0","0","0","Pengen disukai sebagai abang gojek aja,klo nanti aku bawa ini/ono anggap aja bonus buat dia","2023-10-31 07:55:00+00:00",,,"https://pbs.twimg.com/profile_images/1712178784814903298/gsaxgTt4_400x400.jpg",,,,,,,,,,,,,,,"1719261799655317837",,,,,,"https://twitter.com/MediBrmproperty/status/1719261799655317837","@MediBrmproperty"
,"sosmed keras",,,,,,,,,"so","1659",,,"Gojek lang:in","60","202","344","Diluar dugaan bjirr","2023-10-31 00:54:00+00:00",,,"https://pbs.twimg.com/profile_images/1310850730538930178/tW2ey4DH_400x400.jpg",,,,,,,,,,,,,,,"1719155934738706913",,,,,,"https://twitter.com/sosmedkeras/status/1719155934738706913","@sosmedkeras"
,"sasa",,,,,,,,,"id","0",,,"Gojek lang:in","0","1","0","Ga enaknya hidup sendiri, kalo udah sakit bingung mau makan apa, siapa yg turun ngambil gojek, ke rs aja mager karna lemes","2023-10-31 07:55:00+00:00",,,"https://pbs.twimg.com/profile_images/1717976977326616579/oNL2uZvs_400x400.jpg",,,,,,,,,,,,,,,"1719261846174384375",,,,,,"https://twitter.com/Briawnies/status/1719261846174384375","@Briawnies"
,"salma* ੈ✩‧₊˚꒷꒦꒷",,,,,"@ktaeraegram",,,,"id","0",,,"Gojek lang:in","0","0","0","malu gua keburu buru"" pulang naik gojek abis bayar","2023-10-31 07:55:00+00:00",,,"https://pbs.twimg.com/profile_images/1704130868489678849/H-lw-Y7i_400x400.jpg",,,,,,,,,,,,,,,"1719261728574468420",,,,,,"https://twitter.com/gyumikoyu/status/1719261728574468420","@gyumikoyu"
,"‧₊˚azel 🦕𓂃 ࣪ ִֶ",,,,,"@mokrals",,,,"id","0",,,"Gojek lang:in","0","0","0","Kalo kesana enaknya harus pame kendaraan sendiri kak, soalnya gak ada akses yang langsung bisa di depas jis nya setau ku. Kalo naik krl trus lanjut gojek itu gak langsung di depan jis. Apalagi jakut penuh truk truk gede gitu😭😭","2023-10-31 07:55:00+00:00",,,"https://pbs.twimg.com/profile_images/1700822834573144064/FAum9SOa_400x400.jpg",,,,,,,,,,,,,,,"1719261839518044497",,,,,,"https://twitter.com/haezuran/status/1719261839518044497","@haezuran"
,"Mas Zone",,,,,"@a7ibayu",,,,"id","0",,,"Gojek lang:in","0","0","0","Betul ini, ini gojek juga godain dengan gopay pinjamnya😂... Bismillah ga tergoda...","2023-10-31 07:57:00+00:00",,,"https://pbs.twimg.com/profile_images/1718902457416486912/VxpK43Eo_400x400.jpg",,,,,,,,,,,,,,,"1719262215050862690",,,,,,"https://twitter.com/ZoneVenomWar/status/1719262215050862690","@ZoneVenomWar"
,"salma* ੈ✩‧₊˚꒷꒦꒷",,,,,"@i4hao__",,,,"id","0",,,"Gojek lang:in","0","0","0","malu aku keburu buru"" pulang naik gojek abis bayar","2023-10-31 07:55:00+00:00",,,"https://pbs.twimg.com/profile_images/1704130868489678849/H-lw-Y7i_400x400.jpg",,,,,,,,,,,,,,,"1719261794185945510",,,,,,"https://twitter.com/gyumikoyu/status/1719261794185945510","@gyumikoyu"
,"Alps",,,,,"@Ryan19Musisi","@kegblgnunfaedh",,,"id","12",,,"Gojek lang:in","0","0","1","Jd gini bang, kek nya itu awalnya mereka mau order gocar tarif 50k. Tp gojek2  kek nya nawarin daripada ke gocar rezeki dikasih 1 orng mending ke gojek jd rezeki dibagi ke 3 orng. Perjanjian nya 20k per orang. Tp di ending jd 50k per orang","2023-10-30 23:41:00+00:00",,,"https://pbs.twimg.com/profile_images/1408790472965845010/tsXNzEv4_400x400.jpg",,,,,,,,,,,,,,,"1719137367951552817",,,,,,"https://twitter.com/arbinali_/status/1719137367951552817","@arbinali_"
,"jasa CV ATS friendly – CV kreatif – cover letter","https://pbs.twimg.com/media/F9wKz67agAAh3sj.jpg?format=jpg&name=medium",,,,,,,,"en","0",,,"Gojek lang:in","0","0","0","OPEN🤗
menerima jasa bikin CV ATS friendly, CV kreatif, cover letter, & buat surat lamaran. CV tembus itv user HMS, Shopee, Tokped, Gojek, Grab, Warpin, Unilever, P&G, dll
contoh porto, 2100+ testi cek IG: instagram.com/jasa_cv_ats
WA: wa.me/6281383839873
#jasacvats #jokitugas","2023-10-31 07:52:00+00:00",,,"https://pbs.twimg.com/profile_images/1682207546432696320/aQn8j7kI_400x400.jpg","#jasacvats","#jokitugas",,,,,,,,,,,,,"1719261051563454724","https://instagram.com/jasa_cv_ats","https://wa.me/6281383839873",,,,"https://twitter.com/jasa_cv_ats/status/1719261051563454724","@jasa_cv_ats"
,"ci (๑❛ᴗ❛๑)",,,,,"@panggunharh0e",,,,"no","0",,,"Gojek lang:in","0","2","0","olive emg gada di shopefood, adanya olive express yg geprek. aku
kl order olive pake grab/gojek","2023-10-31 07:50:00+00:00",,,"https://pbs.twimg.com/profile_images/1710942913163923456/PE4CaAo1_400x400.jpg",,,,,,,,,,,,,,,"1719260655147246022",,,,,,"https://twitter.com/folder3009/status/1719260655147246022","@folder3009"
,"I.S",,,,,"@kumparan",,,,"id","0",,,"Gojek lang:in","0","0","0","Gausa dehh. Yang pasti2 aja yaa, pd pake gojek juga kan :)","2023-10-31 07:41:00+00:00",,,"https://pbs.twimg.com/profile_images/1505093536332791812/iiXjWFhO_400x400.jpg",,,,,,,,,,,,,,,"1719258306278297719",,,,,,"https://twitter.com/indirasumit/status/1719258306278297719","@indirasumit"
,"anak ayah",,,,,"@convomfs",,,,"sl","0",,,"Gojek lang:in","0","0","0","miskinkah? gbs byr gojek sm jjn sndiri?","2023-10-31 07:46:00+00:00",,,"https://pbs.twimg.com/profile_images/1718999297054912512/q0lKmyWB_400x400.jpg",,,,,,,,,,,,,,,"1719259455433621689",,,,,,"https://twitter.com/anotherhadehh/status/1719259455433621689","@anotherhadehh"
,"Kang Ibnuks 🎭","https://pbs.twimg.com/media/F9vSySRbwAAt0s_.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9vSySPaMAA-NKR.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9vSySLaYAAwHpQ.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9vSySTboAALpJ8.jpg?format=jpg&name=medium",,,,,"id","2283",,,"Gojek lang:in","89","181","630","Berikut balasan Penipu ke bot nya yang saya gunakan untuk menyerang balik

Karena serangan saya membuat mereka daftar nomor baru lagi, bikin bot baru akan percuma jika masih akun yang sama","2023-10-31 03:47:00+00:00",,,"https://pbs.twimg.com/profile_images/1706657203783163904/TUs3GxEw_400x400.jpg",,,,,,,,,,,,,,,"1719199450063909127",,,,,,"https://twitter.com/ibnux/status/1719199450063909127","@ibnux"
,"name",,,,,"@kumparan",,,,"id","0",,,"Gojek lang:in","0","0","0","Gojek kan? Masih ada GrabBike 👍🏽","2023-10-31 07:38:00+00:00",,,"https://pbs.twimg.com/profile_images/1280189311351025664/2A2clq5u_400x400.jpg",,,,,,,,,,,,,,,"1719257492117676211",,,,,,"https://twitter.com/zalukietta/status/1719257492117676211","@zalukietta"
,"Dreamwalking",,,,,"@larimengejarbus","@kumparan",,,"id","0",,,"Gojek lang:in","0","0","0","Makanya kan. Kalau mau nego itu ke gojek, nego potongan ke driver","2023-10-31 07:51:00+00:00",,,"https://pbs.twimg.com/profile_images/1709714708406640640/8HQbEfhx_400x400.jpg",,,,,,,,,,,,,,,"1719260703142650043",,,,,,"https://twitter.com/rio_son_of_odin/status/1719260703142650043","@rio_son_of_odin"
,"hanggini.","https://pbs.twimg.com/media/F9wH8ARaUAATk8C.jpg?format=jpg&name=medium",,,,,,,,"hr","0",,,"Gojek lang:in","0","0","0","wts vc goride gojek
payment tunai ok gopay ok
NO FEE ❌ cuma mau naikin xp","2023-10-31 07:39:00+00:00",,,"https://pbs.twimg.com/profile_images/1705586411372703744/1WEmeZMy_400x400.jpg",,,,,,,,,,,,,,,"1719257890903806096",,,,,,"https://twitter.com/pikocentric/status/1719257890903806096","@pikocentric"
,"UMSfess","https://pbs.twimg.com/media/F9r5BPtbsAAitjw.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9r5CORakAAO9PF.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9r5DZbbwAAKMxN.jpg?format=jpg&name=medium",,,,,,"id","2",,,"Gojek lang:in","1","0","13","Daftar kode promo Gojek minggu ini :

- GORIDEAJA & GOCARAJA - Diskon sd 60k
- GOBANDARA - Diskon dari/ke Bandara sd 140k

Km jg bisa Cek Halaman Promo di apps Gojek kamu utk tau voucher apa aja yg Km punya. Gasskeun!","2023-10-30 11:56:00+00:00",,,"https://pbs.twimg.com/profile_images/1690004134903066626/brKu6I2R_400x400.jpg",,,,,,,,,,,,,,,"1718960054513414449",,,,,,"https://twitter.com/MahasiswaUMS/status/1718960054513414449","@MahasiswaUMS"
,"βliss Jäspis",,,,,"@kumparan",,,,"id","0",,,"Gojek lang:in","0","0","0","Fitur yg aku tolak, kenapa jadi mundur gini gojek? Udah biaya aplikasi mahal terus nambah fitur yg nggk penting 🤦‍♂️","2023-10-31 07:42:00+00:00",,,"https://pbs.twimg.com/profile_images/1106154119964712962/c6chVNX5_400x400.jpg",,,,,,,,,,,,,,,"1719258577255481428",,,,,,"https://twitter.com/Yaspisz/status/1719258577255481428","@Yaspisz"
,"Jayakusuma",,,,,"@kumparan",,,,"id","0",,,"Gojek lang:in","0","0","0","Klu gtu mending pilih opang.
Pilih gojek ke enakan gojek y dapet fee dri biaya aplikasi,biaya ini itu.kang ojol y cuma zonk dan boncos doang,udah motor sndiri servis sndiri,beli kuota sndiri hp sndiri.","2023-10-31 07:37:00+00:00",,,"https://pbs.twimg.com/profile_images/1597547416106172416/jMbLIK3E_400x400.jpg",,,,,,,,,,,,,,,"1719257276316586381",,,,,,"https://twitter.com/henwizaniko/status/1719257276316586381","@henwizaniko"
,"𝐝𝐞𝐞𝐲.","https://pbs.twimg.com/media/F9wKZc3akAA3iDD.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9wKZneb0AAxB9O.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9wKZzabcAA0kTx.jpg?format=jpg&name=medium",,,,,,"id","0",,,"Gojek lang:in","0","0","0","WTS Hotel/penginapan untuk Meet and Greet Baekhyun with Allo Bank.

Dari hotel ke Velodrome gak nyampe 10 menit kalo jalan kaki dan 5 menit naik gojek. 

1 hari 4-5november. Langsung dm aja ya!

#BaekhyunAlloBank #AlloBankBaekhyun #Baekhyun #AlloBank","2023-10-31 07:50:00+00:00",,,"https://pbs.twimg.com/profile_images/1594630876725321728/MJTt5HT7_400x400.jpg","#BaekhyunAlloBank","#AlloBankBaekhyun","#Baekhyun","#AlloBank",,,,,,,,,,,"1719260599761465611",,,,,,"https://twitter.com/deejungie/status/1719260599761465611","@deejungie"
,"Rasya",,,,,"@babreproduksi","@tanyarlfes",,,"id","0",,,"Gojek lang:in","0","1","0","Top banget ini sih,  sangat pengertian sekali kamu. Dan excited klo nemu gojek yg orangnya tau berterima kasih nggak cuma slonongboy hehe","2023-10-31 07:48:00+00:00",,,"https://pbs.twimg.com/profile_images/1623166548834922497/tsMI0YsB_400x400.jpg",,,,,,,,,,,,,,,"1719260038676750368",,,,,,"https://twitter.com/RasyaYusuf01/status/1719260038676750368","@RasyaYusuf01"
,"JOGJA MENFESS","https://pbs.twimg.com/media/F9pZUTUb0AA83IF.jpg?format=jpg&name=medium",,,,,,,,"id","42",,,"Gojek lang:in","0","0","40","INFO MENARIK KHUSUS ANAK KAMPUS!!🥳🥳

Untuk pengguna baru gojek dapatkan diskon total 175Rb untuk Gocar, Goride dan Gofood dengan menggunakan kode ""GOJEKCAMPUS""

yuk download gojek sekarang!
#GojekCampus #promoGojek","2023-10-30 00:18:00+00:00",,,"https://pbs.twimg.com/profile_images/1695634766127583233/klIl8cVG_400x400.jpg","#GojekCampus","#promoGojek",,,,,,,,,,,,,"1718784421426577558",,,,,,"https://twitter.com/jogmfs/status/1718784421426577558","@jogmfs"
,"Nama tidak boleh kosong",,,,,"@Rujak_Lontong","@rrizkikiki","@kegblgnunfaedh",,"id","8",,,"Gojek lang:in","0","0","2","Walau bukan driver mereka, menurutku gojek harus ambil tindakan sih karna pake atribut mereka.","2023-10-31 02:30:00+00:00",,,"https://pbs.twimg.com/profile_images/1694551062559215616/RWD1BFJ0_400x400.jpg",,,,,,,,,,,,,,,"1719179886651470163",,,,,,"https://twitter.com/enigmabumi/status/1719179886651470163","@enigmabumi"
,"Kurniawan Agung",,,,,"@retypevolta","@PrakosoGrego","@txtdaritng",,"id","0",,,"Gojek lang:in","0","1","0","Paling mantap emang cuma dari cisauk intermoda. Mau parkir kendaraan pribadi enak, mau nunggu gocar & gojek juga adem.","2023-10-31 07:50:00+00:00",,,"https://pbs.twimg.com/profile_images/1693260688129769472/wVKydRaG_400x400.jpg",,,,,,,,,,,,,,,"1719260632460283965",,,,,,"https://twitter.com/retypevolta/status/1719260632460283965","@retypevolta"
,"miwa",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","ini ap w gojek ke kuliah aj yh bjir badan sakit semua fak men","2023-10-31 07:37:00+00:00",,,"https://pbs.twimg.com/profile_images/1713276589990154241/E61fqmUw_400x400.jpg",,,,,,,,,,,,,,,"1719257163007479949",,,,,,"https://twitter.com/ngantukbrutal/status/1719257163007479949","@ngantukbrutal"
,"Pria ke-Hujanan ☔️",,,,,"@capilaalpt",,,,"id","0",,,"Gojek lang:in","0","1","0","Di tempat km ada maxim ga? Itu lebih murah dr gojek/grab juga","2023-10-31 07:34:00+00:00",,,"https://pbs.twimg.com/profile_images/1599080927019532295/pezZkRka_400x400.jpg",,,,,,,,,,,,,,,"1719256538685333821",,,,,,"https://twitter.com/marbotmusholla/status/1719256538685333821","@marbotmusholla"
,"✨ChUu🌻","https://pbs.twimg.com/media/F9wHCTYbIAAcp3P.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Naik asam lambung grgr abg gojek shibal sekkiya ☺️ udah uwek2 di bar, drpd d kira hamil mending cabut dulu ke kamar mandi","2023-10-31 07:36:00+00:00",,,"https://pbs.twimg.com/profile_images/1462909916952207364/VVwgKmRt_400x400.jpg",,,,,,,,,,,,,,,"1719256897587683384",,,,,,"https://twitter.com/blurrymoodzz/status/1719256897587683384","@blurrymoodzz"
,"Satria",,,,,"@kumparan",,,,"id","1",,,"Gojek lang:in","0","0","0","Balik ke jaman batu ojek pangkalan. Bsk2 orang hrs ke Gojek shelter klo mau pesen. Wkwkwk sama aja nyamperin ojek pangkalan. Ud nego, orang nyamperin klo harga gk sesuai gk ad yg ambil. Sementara driver di potong banyak bgt.","2023-10-31 07:23:00+00:00",,,"https://pbs.twimg.com/profile_images/1567722275767730177/dnY409Mx_400x400.jpg",,,,,,,,,,,,,,,"1719253746381975920",,,,,,"https://twitter.com/RandyElred/status/1719253746381975920","@RandyElred"
,"-nama kamu-",,,,,"@Fithree_thea",,,,"tr","1",,,"Gojek lang:in","0","1","0","Cek gojek ntar sore ya🤭","2023-10-31 07:30:00+00:00",,,"https://pbs.twimg.com/profile_images/1591636867950125056/6DbLb4r3_400x400.jpg",,,,,,,,,,,,,,,"1719255405896069342",,,,,,"https://twitter.com/bukan__siapa2/status/1719255405896069342","@bukan__siapa2"
,"Mr. D.T._16",,,,,"@kegblgnunfaedh",,,,"hr","0",,,"Gojek lang:in","0","0","0","Mereka bkn gojek, cuma pake jaket aja","2023-10-31 07:33:00+00:00",,,"https://pbs.twimg.com/profile_images/907443422746656768/QNmVHglK_400x400.jpg",,,,,,,,,,,,,,,"1719256173080412175",,,,,,"https://twitter.com/JohnSnowFor2019/status/1719256173080412175","@JohnSnowFor2019"
,"butterflyza🦋",,,,,"@tanyakanrl",,,,"id","0",,,"Gojek lang:in","0","0","0","ak pesenin gojek aja untuk dia ok?","2023-10-31 07:28:00+00:00",,,"https://pbs.twimg.com/profile_images/1704951137886240768/fPXFLya2_400x400.jpg",,,,,,,,,,,,,,,"1719254893750534591",,,,,,"https://twitter.com/lizaalatte/status/1719254893750534591","@lizaalatte"
,"RempangMelawan",,,,,"@kumparan",,,,"id","0",,,"Gojek lang:in","0","0","0","Kampret

Yg bener, potongan hanya 10% max 

Gojek business tanpa MODAL potongannya SELANGIT 

Kalean wartawan/reporter apa gak punya sense of business sama sekaleee","2023-10-31 07:31:00+00:00",,,"https://pbs.twimg.com/profile_images/1588384737768353793/wLHhRDo-_400x400.jpg",,,,,,,,,,,,,,,"1719255714676564196",,,,,,"https://twitter.com/PurwandiB/status/1719255714676564196","@PurwandiB"
,"ratu cungpret","https://pbs.twimg.com/media/F9vNrnwbYAAGosR.jpg?format=jpg&name=medium",,,,,,,,"id","1",,,"Gojek lang:in","0","0","0","Bukannya udah ada apps sendiri buat naik ojek yang nawar…. Kenapa ikut2an nih gojek","2023-10-31 07:23:00+00:00",,,"https://pbs.twimg.com/profile_images/1680597798805438464/Jsr3B314_400x400.jpg",,,,,,,,,,,,,,,"1719253754879574028",,,,,,"https://twitter.com/almirabastari/status/1719253754879574028","@almirabastari"
,"Media Formasi",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Gojek Umumkan 478 Mahasiswa Terpilih di Program Gojek Campus Ambassador

mediaformasi.com/2023/10/goj…","2023-10-31 07:29:00+00:00",,,"https://pbs.twimg.com/profile_images/1189952425211420672/5HNYXXHw_400x400.jpg",,,,,,,,,,,,,,,"1719255132355858584","https://mediaformasi.com/2023/10/gojek-umumkan-478-mahasiswa-terpilih-di-program-gojek-campus-ambassador/",,,,,"https://twitter.com/mediaformasi/status/1719255132355858584","@mediaformasi"
,"perempuan gila",,,,,"@marbotmusholla",,,,"id","0",,,"Gojek lang:in","0","1","0","Makanya itu ka.. Aku jujur masih mending pake gojek deh, selisih ga seberapa tp jauh lebih aman","2023-10-31 07:32:00+00:00",,,"https://pbs.twimg.com/profile_images/1432015830779252739/8AHPUv8S_400x400.jpg",,,,,,,,,,,,,,,"1719255914451206547",,,,,,"https://twitter.com/capilaalpt/status/1719255914451206547","@capilaalpt"
,"Neuwvi",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Sekarang malah dibikin bisa nawar. Noh gojek grab banyak yg nongkrong kayak ojek pangkalan gara gara tiap bawa penumpang ya dapetnya ga seberapa. Bukannya menyelesaikan masalah malah memperpanjang. Berapa persentase ke perusahaan dan driver kalo cust bisa nawar?","2023-10-31 07:21:00+00:00",,,"https://pbs.twimg.com/profile_images/1712155209433305090/5xteE7Jc_400x400.jpg",,,,,,,,,,,,,,,"1719253367741153420",,,,,,"https://twitter.com/neuwvilette/status/1719253367741153420","@neuwvilette"
,"dee👾",,,,,,,,,"id","1",,,"Gojek lang:in","0","0","1","Gue sedih bgt, burger bros sama fried chicken bros tutup😭 burger sama ayamnya enak bgt padahal, apalagi chicago beef burgernya. Dicari di gojek sama grab udah gak ada padahal lagi BM😭😭😭","2023-10-03 16:15:00+00:00",,,"https://pbs.twimg.com/profile_images/1700154208060608514/qgr2r8MY_400x400.jpg",,,,,,,,,,,,,,,"1709240834015838287",,,,,,"https://twitter.com/prettysunup/status/1709240834015838287","@prettysunup"
,"Neuwvi","https://pbs.twimg.com/media/F9vNrnwbYAAGosR.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","1","0","Now this is weird and also this is why I prefer public transport. Tiap naik ojek tuh abangnya selalu bilang kalo harga yg kita bayar tuh dipotong operasional (which is make sense karna ada karyawan gojek lain behind the scene) tapi jadinya malah kayak pendapatan mereka berkurang","2023-10-31 07:21:00+00:00",,,"https://pbs.twimg.com/profile_images/1712155209433305090/5xteE7Jc_400x400.jpg",,,,,,,,,,,,,,,"1719253365253886104",,,,,,"https://twitter.com/neuwvilette/status/1719253365253886104","@neuwvilette"
,"shopie",,,,,,,,,"id","0",,,"Gojek lang:in","0","1","0","@PDAMKotaSMG min bayar pdam tanggal segini gabisa kah? kok mau bayar air bulan ini di grab dana gojek nggabisa ya? saya tau kalo tenggat nya tgl 20 dan memang udah cek + denda tp hari ini gabisa bayarrr","2023-10-31 07:22:00+00:00",,,"https://pbs.twimg.com/profile_images/1678234689004507137/QmlWIzi8_400x400.jpg",,,,,,,,,,,,,,,"1719253392978215174",,,,"PDAMKotaSMG",,"https://twitter.com/hazelnotae/status/1719253392978215174","@hazelnotae"
